user_id,date,mean_hold,std_flight,min_dd,max_dd,mean_speed,max_speed,speed_std,idle_time,click_rate,path_length,duration,total_screen_time,num_sessions,num_breaks,num_night_sessions,avg_session_duration,night_ratio,emotion,voice_score
U006,2025-07-29,0.06,0.072,0.07,0.075,647.9,1244.7,246.8,16.69,0.84,4581.8,57.8,332.8,7,0,4,30.3,0.57,HAP,3.71
U006,2025-07-30,0.198,0.122,0.076,0.182,737.5,1270.8,296.4,15.05,1.72,3411.0,23.7,275.5,8,6,4,23.0,0.5,SAD,6.48
U007,2025-07-01,0.219,0.125,0.062,0.064,415.3,444.4,130.9,9.21,1.54,2302.3,113.4,554.3,4,9,3,79.2,0.75,NEU,4.96
U007,2025-07-02,0.054,0.13,0.029,0.078,503.7,1183.2,751.3,8.58,1.99,2951.6,70.0,184.7,1,8,3,46.2,3.0,ANG,2.47
U007,2025-07-03,0.178,0.138,0.055,0.105,192.3,1982.7,268.3,17.95,1.3,3778.9,77.7,198.8,5,3,0,39.8,0.0,NEU,4.96
U007,2025-07-04,0.107,0.07,0.038,0.166,157.5,2313.4,440.5,5.77,1.03,3910.6,112.7,255.3,11,12,4,17.0,0.36,ANG,1.67
U007,2025-07-06,0.211,0.055,0.048,0.158,378.8,1209.7,343.5,4.98,0.36,4615.5,112.5,524.1,4,3,3,74.9,0.75,HAP,3.81
U007,2025-07-08,0.094,0.092,0.068,0.25,181.7,1231.9,769.9,18.78,1.99,2248.8,72.9,566.9,2,8,2,141.7,1.0,FEA,4.94
U007,2025-07-09,0.223,0.062,0.077,0.235,214.2,1845.8,301.3,16.18,1.19,1608.4,42.7,178.8,17,14,0,10.5,0.0,DIS,5.73
U007,2025-07-10,0.147,0.094,0.031,0.157,994.2,2374.1,633.9,16.41,1.46,3270.4,119.7,526.5,12,3,1,40.5,0.08,HAP,3.81
U007,2025-07-11,0.284,0.109,0.046,0.133,142.8,887.5,691.6,3.9,0.93,2195.5,84.9,199.4,2,9,4,33.2,2.0,NEU,5.1
U007,2025-07-12,0.084,0.106,0.034,0.129,824.8,1268.3,376.7,2.87,1.19,3054.1,54.9,584.1,9,3,0,64.9,0.0,NEU,5.01
U007,2025-07-13,0.135,0.062,0.028,0.243,399.8,2051.1,333.6,0.52,1.9,2215.9,71.6,382.6,6,7,0,63.8,0.0,ANG,2.42
U007,2025-07-14,0.078,0.033,0.081,0.063,1058.7,1641.3,610.8,4.74,0.5,934.4,55.7,63.8,6,10,1,9.1,0.17,DIS,5.63
U007,2025-07-16,0.281,0.07,0.092,0.053,633.5,543.3,734.7,15.48,0.73,2453.2,107.7,78.4,18,3,2,3.9,0.11,SAD,6.19
U007,2025-07-17,0.269,0.03,0.043,0.249,436.1,1681.0,616.2,4.8,0.47,3516.4,63.1,139.6,3,8,3,23.3,1.0,HAP,3.72
U007,2025-07-18,0.114,0.135,0.078,0.169,669.4,710.8,220.3,14.58,1.63,4036.6,100.6,161.3,15,10,3,9.0,0.2,DIS,5.93
U007,2025-07-19,0.215,0.058,0.091,0.083,520.2,1422.5,716.2,5.04,0.31,2568.0,102.4,474.5,7,7,1,59.3,0.14,DIS,5.67
U007,2025-07-20,0.254,0.032,0.086,0.109,720.7,1464.0,340.7,7.91,0.35,993.1,100.7,180.3,13,4,1,12.9,0.08,HAP,3.82
U007,2025-07-22,0.189,0.014,0.026,0.283,226.0,2227.6,482.2,19.66,0.74,2190.5,89.4,583.3,10,8,3,44.9,0.3,ANG,1.82
U007,2025-07-24,0.182,0.1,0.096,0.265,1196.7,1317.5,673.6,4.9,1.13,3974.2,104.0,403.5,4,7,2,67.2,0.5,SAD,6.13
U007,2025-07-25,0.11,0.099,0.044,0.227,568.1,914.8,191.3,7.53,0.93,2181.7,52.6,434.0,16,13,2,24.1,0.12,ANG,2.47
U007,2025-07-26,0.073,0.058,0.041,0.171,483.1,808.1,638.4,6.02,0.28,3543.3,22.6,177.6,9,9,0,19.7,0.0,ANG,2.64
U007,2025-07-27,0.274,0.02,0.016,0.18,881.2,2223.4,497.1,2.19,1.92,2634.6,102.7,542.1,10,3,1,49.3,0.1,FEA,4.62
U007,2025-07-28,0.275,0.067,0.054,0.294,500.3,676.2,720.0,9.8,1.92,1357.9,64.8,420.6,19,3,1,21.0,0.05,DIS,5.67
U007,2025-07-29,0.208,0.054,0.02,0.291,1016.6,1236.9,179.0,7.57,0.7,4021.5,24.0,526.8,17,0,1,29.3,0.06,FEA,4.94
U007,2025-07-30,0.135,0.105,0.032,0.104,599.7,711.8,365.5,13.9,1.52,604.2,22.7,576.5,1,3,3,144.1,3.0,ANG,1.7
U007,2025-07-31,0.137,0.095,0.039,0.253,891.5,2001.3,674.6,16.35,1.24,2719.5,27.5,127.8,13,11,3,8.0,0.23,SAD,6.36
U008,2025-07-01,0.231,0.061,0.083,0.099,218.2,1343.6,64.4,10.88,0.63,1202.7,92.6,112.2,4,12,3,16.0,0.75,HAP,3.85
U008,2025-07-02,0.274,0.041,0.089,0.103,1030.7,1072.5,134.2,0.64,0.67,521.9,88.2,493.8,15,7,2,29.0,0.13,DIS,5.85
U008,2025-07-04,0.272,0.148,0.037,0.219,909.3,1094.4,792.9,12.38,1.08,2614.1,32.4,527.7,10,11,3,40.6,0.3,HAP,3.97
U008,2025-07-05,0.245,0.074,0.087,0.151,332.9,2174.9,260.3,1.11,0.95,2597.9,103.2,375.2,9,11,0,41.7,0.0,NEU,5.16
U008,2025-07-06,0.211,0.106,0.087,0.283,259.8,1518.3,781.7,12.33,0.72,3593.1,40.9,257.6,8,4,3,23.4,0.38,DIS,5.65
U008,2025-07-07,0.071,0.03,0.079,0.072,447.9,1879.3,186.9,13.7,1.65,3774.8,97.2,412.4,6,5,2,51.6,0.33,HAP,3.68
U008,2025-07-09,0.09,0.078,0.023,0.178,1173.7,2273.5,320.8,3.96,1.07,3693.4,63.8,225.1,10,3,1,20.5,0.1,ANG,2.09
U008,2025-07-10,0.275,0.014,0.072,0.28,382.5,2283.8,614.7,16.39,1.38,2165.9,90.5,188.7,17,13,0,11.1,0.0,FEA,4.32
U008,2025-07-12,0.202,0.081,0.095,0.276,601.7,1022.7,543.3,18.22,0.54,3232.1,52.0,323.6,5,4,2,46.2,0.4,HAP,3.96
U008,2025-07-13,0.052,0.145,0.071,0.089,133.0,2395.4,485.8,16.26,1.16,2969.3,48.2,176.7,14,9,4,9.8,0.29,SAD,6.04
U008,2025-07-14,0.075,0.064,0.04,0.142,537.0,354.7,447.4,6.1,0.77,2223.5,102.5,321.2,17,7,1,17.8,0.06,NEU,5.15
U008,2025-07-15,0.216,0.015,0.055,0.205,728.5,1129.0,682.6,11.73,1.15,3066.6,13.9,576.6,11,11,3,41.2,0.27,ANG,2.6
U008,2025-07-16,0.051,0.014,0.068,0.09,1148.4,2270.8,226.2,18.3,1.61,4746.8,117.2,513.5,4,8,2,85.6,0.5,NEU,5.22
U008,2025-07-17,0.09,0.064,0.056,0.292,668.4,904.2,381.9,6.41,1.58,1125.9,81.3,568.5,17,2,4,27.1,0.24,SAD,6.28
U008,2025-07-18,0.187,0.032,0.021,0.279,1001.0,900.8,166.6,16.4,0.84,4547.7,57.6,495.4,2,9,2,123.8,1.0,SAD,6.36
U008,2025-07-19,0.223,0.013,0.038,0.092,701.8,965.8,497.0,0.19,1.45,456.6,79.1,251.6,1,3,3,62.9,3.0,FEA,4.51
U008,2025-07-20,0.213,0.116,0.082,0.08,144.9,1647.1,237.9,0.07,1.89,1680.3,23.5,498.5,18,0,2,24.9,0.11,NEU,5.17
U008,2025-07-21,0.106,0.074,0.088,0.071,446.5,1264.3,300.4,15.19,1.33,1583.1,66.5,558.4,7,10,4,50.8,0.57,SAD,6.17
U008,2025-07-22,0.228,0.05,0.022,0.277,733.1,1898.8,403.4,15.23,0.47,3206.6,118.4,571.4,6,4,2,71.4,0.33,HAP,3.95
U008,2025-07-23,0.109,0.136,0.096,0.098,1145.7,2268.8,70.1,15.78,1.42,829.9,35.9,428.9,6,3,0,71.5,0.0,SAD,6.08
U008,2025-07-24,0.131,0.026,0.04,0.154,1045.0,1783.2,119.0,18.6,0.39,4435.3,89.5,174.1,14,14,0,12.4,0.0,SAD,6.16
U008,2025-07-25,0.237,0.144,0.07,0.162,351.2,749.8,564.4,2.36,1.77,4177.0,57.8,81.5,12,5,3,5.4,0.25,HAP,3.75
U008,2025-07-26,0.212,0.054,0.078,0.2,342.1,2351.9,371.7,4.64,1.13,3329.9,81.8,139.5,14,5,4,7.8,0.29,ANG,2.66
U008,2025-07-27,0.262,0.134,0.083,0.068,321.3,881.9,698.6,18.07,0.89,2400.4,32.5,581.4,14,12,4,32.3,0.29,FEA,4.82
U008,2025-07-28,0.214,0.094,0.095,0.107,1114.7,629.8,571.0,3.54,0.3,4678.2,61.8,309.5,12,9,4,19.3,0.33,FEA,4.45
U008,2025-07-29,0.192,0.126,0.038,0.283,1037.9,497.9,56.1,13.64,0.89,4187.6,117.8,521.7,9,5,4,40.1,0.44,DIS,5.57
U008,2025-07-30,0.073,0.148,0.087,0.277,952.4,1539.4,512.5,10.61,1.83,2596.7,31.5,311.1,9,2,4,23.9,0.44,DIS,5.65
U008,2025-07-31,0.142,0.05,0.022,0.245,532.0,550.3,120.3,1.66,0.24,3569.0,80.0,416.8,2,13,1,138.9,0.5,HAP,3.74
U009,2025-07-01,0.116,0.145,0.073,0.055,654.8,605.3,635.7,5.71,1.05,2921.3,73.3,73.0,18,14,2,3.6,0.11,SAD,6.27
U009,2025-07-02,0.111,0.065,0.077,0.132,610.8,960.1,793.6,10.41,1.88,3022.1,72.2,194.9,5,6,4,21.7,0.8,NEU,5.01
U009,2025-07-03,0.293,0.064,0.071,0.207,378.7,919.6,448.4,17.05,0.91,1788.7,77.7,295.6,12,2,0,24.6,0.0,SAD,6.33
U009,2025-07-04,0.148,0.058,0.033,0.119,655.5,1629.3,562.1,14.15,0.97,2418.0,65.2,400.5,14,5,2,25.0,0.14,SAD,6.21
U009,2025-07-05,0.273,0.086,0.089,0.277,133.5,2096.8,228.0,12.44,1.24,575.0,11.9,152.6,13,12,3,9.5,0.23,NEU,5.27
U009,2025-07-06,0.208,0.032,0.025,0.208,245.0,1975.0,378.2,9.92,1.03,1915.3,109.0,472.9,3,12,3,78.8,1.0,ANG,1.89
U009,2025-07-07,0.249,0.088,0.015,0.068,1075.2,877.5,692.1,5.97,0.5,3540.0,101.0,256.8,15,13,4,13.5,0.27,FEA,4.74
U009,2025-07-08,0.176,0.086,0.075,0.277,926.8,839.7,175.6,2.38,0.23,4775.4,29.2,501.4,15,14,1,31.3,0.07,HAP,3.81
U009,2025-07-09,0.194,0.117,0.053,0.289,565.2,2424.7,249.2,8.18,1.3,4822.7,55.5,112.9,3,9,1,28.2,0.33,NEU,4.94
U009,2025-07-10,0.173,0.127,0.086,0.069,668.9,318.1,384.1,0.57,1.86,2867.5,94.8,427.1,19,0,2,20.3,0.11,DIS,5.71
U009,2025-07-11,0.099,0.072,0.045,0.183,507.0,2235.4,584.2,4.22,0.39,3111.8,117.8,218.4,15,14,1,13.6,0.07,HAP,3.68
U009,2025-07-12,0.231,0.052,0.025,0.126,914.9,739.4,331.9,8.65,0.58,1091.5,114.6,489.5,19,13,3,22.2,0.16,ANG,1.76
U009,2025-07-13,0.12,0.046,0.085,0.148,962.6,2384.0,745.8,8.37,0.87,3537.5,108.9,277.2,8,14,4,23.1,0.5,HAP,3.74
U009,2025-07-14,0.056,0.037,0.059,0.095,939.6,1053.1,120.8,0.89,1.66,539.2,27.4,419.3,13,7,0,32.3,0.0,NEU,4.99
U009,2025-07-15,0.211,0.018,0.027,0.195,894.9,1268.8,328.1,11.78,0.68,1566.5,110.6,564.5,10,6,3,43.4,0.3,ANG,1.77
U009,2025-07-16,0.094,0.058,0.075,0.289,325.0,1855.7,581.7,10.99,1.79,3408.1,106.6,71.1,2,11,3,14.2,1.5,SAD,6.22
U009,2025-07-17,0.285,0.048,0.056,0.176,471.8,1592.9,219.5,1.56,0.3,1689.5,51.5,66.0,11,8,2,5.1,0.18,DIS,5.71
U009,2025-07-18,0.288,0.145,0.064,0.071,616.8,999.5,542.3,18.86,1.89,439.3,53.4,476.0,19,14,1,23.8,0.05,DIS,5.57
U009,2025-07-19,0.279,0.088,0.051,0.205,463.9,1518.4,173.2,1.99,1.21,4193.0,60.6,409.1,9,13,0,45.5,0.0,NEU,4.87
U009,2025-07-20,0.143,0.059,0.085,0.135,930.4,1907.6,92.0,17.1,1.39,1689.6,82.2,218.2,9,14,0,24.2,0.0,ANG,2.47
U009,2025-07-21,0.054,0.091,0.085,0.264,462.3,393.1,140.8,0.01,0.86,502.9,38.7,327.0,6,2,1,46.7,0.17,DIS,5.85
U009,2025-07-23,0.282,0.029,0.074,0.159,252.1,324.6,747.5,17.65,1.61,559.0,12.5,82.6,10,11,4,5.9,0.4,ANG,2.91
U009,2025-07-24,0.157,0.072,0.019,0.098,538.9,1307.7,463.8,0.39,0.5,1408.4,25.5,163.9,8,7,1,18.2,0.12,HAP,3.54
U009,2025-07-25,0.292,0.098,0.085,0.098,1177.9,590.0,647.3,15.16,0.29,1054.5,58.4,289.2,15,1,4,15.2,0.27,FEA,4.38
U009,2025-07-26,0.291,0.078,0.07,0.242,348.5,1761.6,299.5,7.23,0.91,3916.6,41.0,510.4,6,8,0,85.1,0.0,FEA,4.34
U009,2025-07-27,0.263,0.066,0.073,0.116,773.4,770.9,494.5,14.76,1.74,1744.1,94.1,319.0,7,0,2,35.4,0.29,FEA,4.67
U009,2025-07-28,0.124,0.149,0.043,0.242,576.3,1252.3,421.2,8.03,1.56,4062.5,21.7,376.6,17,11,3,18.8,0.18,DIS,5.81
U009,2025-07-29,0.146,0.133,0.089,0.101,178.1,734.9,759.3,1.42,1.13,1034.5,110.9,531.8,4,9,0,133.0,0.0,NEU,5.0
U009,2025-07-30,0.263,0.097,0.075,0.13,636.7,1506.7,610.7,15.35,1.23,2565.8,108.5,226.8,8,6,0,28.4,0.0,FEA,4.86
U009,2025-07-31,0.129,0.09,0.02,0.166,872.4,555.3,597.9,1.43,0.43,3502.6,110.0,438.4,13,13,0,33.7,0.0,SAD,6.34
U010,2025-07-01,0.092,0.097,0.047,0.286,664.5,350.8,84.8,18.44,1.71,3329.6,91.4,525.3,14,9,3,30.9,0.21,NEU,5.29
U010,2025-07-02,0.189,0.038,0.09,0.283,1059.3,412.5,462.3,1.02,1.62,3085.4,21.8,169.4,18,13,4,7.7,0.22,FEA,4.4
U010,2025-07-03,0.284,0.065,0.014,0.102,417.8,2399.4,400.2,9.59,1.38,4639.1,58.2,252.5,17,0,2,13.3,0.12,HAP,3.53
U010,2025-07-04,0.224,0.016,0.097,0.14,194.9,613.0,745.9,14.46,1.04,1296.9,24.5,589.1,18,14,2,29.5,0.11,FEA,4.49
U010,2025-07-05,0.193,0.077,0.071,0.087,1130.2,1858.7,243.0,7.86,1.94,2569.9,118.6,590.9,14,5,2,36.9,0.14,NEU,4.81
U010,2025-07-06,0.074,0.086,0.067,0.177,516.0,449.4,252.4,4.34,1.78,4443.2,46.6,180.5,11,0,4,12.0,0.36,DIS,5.97
U010,2025-07-07,0.204,0.042,0.034,0.165,734.0,538.0,358.5,15.18,1.36,573.9,74.4,95.9,10,12,1,8.7,0.1,SAD,6.15
U010,2025-07-08,0.298,0.145,0.032,0.275,971.2,1419.5,232.5,15.69,0.87,468.3,95.7,206.3,13,3,1,14.7,0.08,HAP,3.78
U010,2025-07-09,0.085,0.137,0.095,0.283,456.7,1322.7,146.9,18.45,1.31,1319.9,111.3,274.8,16,6,2,15.3,0.12,NEU,4.96
U010,2025-07-11,0.18,0.111,0.037,0.146,887.8,2393.5,693.1,7.52,1.24,3238.5,93.1,298.1,14,1,0,21.3,0.0,ANG,1.87
U010,2025-07-12,0.269,0.085,0.08,0.173,249.0,2378.6,468.7,10.13,0.91,1447.4,84.2,394.2,3,2,0,131.4,0.0,FEA,4.41
U010,2025-07-13,0.235,0.132,0.045,0.274,420.4,2015.1,696.0,7.26,0.75,1113.2,61.3,545.7,18,3,3,26.0,0.17,HAP,3.66
U010,2025-07-14,0.224,0.028,0.023,0.252,259.2,1624.6,673.4,5.14,0.93,2402.3,76.6,238.4,6,5,1,34.1,0.17,DIS,5.81
U010,2025-07-15,0.226,0.121,0.011,0.051,992.4,1300.9,261.5,15.02,1.23,3145.3,20.4,519.0,3,12,0,173.0,0.0,ANG,2.96
U010,2025-07-16,0.14,0.027,0.059,0.13,344.9,1083.6,460.8,6.79,0.97,1393.1,107.2,110.5,19,11,2,5.3,0.11,FEA,4.69
U010,2025-07-17,0.123,0.121,0.098,0.155,889.1,2383.6,112.4,8.56,0.67,1643.3,69.8,82.6,3,8,3,13.8,1.0,HAP,3.77
U010,2025-07-18,0.252,0.049,0.043,0.107,1137.6,1626.4,736.4,8.07,1.57,3145.1,14.4,332.2,12,3,1,25.6,0.08,SAD,6.02
U010,2025-07-19,0.253,0.133,0.042,0.1,680.5,1574.0,353.2,14.25,1.16,4739.5,111.2,92.2,8,14,3,8.4,0.38,NEU,5.22
U010,2025-07-20,0.267,0.142,0.041,0.059,694.0,810.2,345.3,18.36,0.32,3438.8,63.8,271.9,5,5,0,54.4,0.0,FEA,4.33
U010,2025-07-21,0.278,0.031,0.057,0.211,607.1,402.7,277.1,13.34,0.86,3957.9,105.5,544.3,17,11,2,28.6,0.12,HAP,3.95
U010,2025-07-22,0.178,0.075,0.05,0.116,458.5,2379.4,395.5,9.43,1.79,1960.7,104.3,190.4,10,6,2,15.9,0.2,FEA,4.68
U010,2025-07-23,0.175,0.147,0.089,0.063,623.2,990.2,238.8,15.58,1.56,1506.8,99.7,441.2,17,3,2,23.2,0.12,SAD,6.08
U010,2025-07-24,0.25,0.078,0.055,0.108,763.1,1273.7,331.1,12.82,0.78,2380.5,16.8,223.3,9,5,0,24.8,0.0,HAP,3.73
U010,2025-07-25,0.212,0.131,0.056,0.25,1184.6,552.2,650.0,1.21,1.89,4074.2,37.2,84.3,13,2,4,5.0,0.31,NEU,5.3
U010,2025-07-26,0.225,0.092,0.022,0.263,1131.5,2141.2,675.7,1.91,0.34,2390.2,106.3,360.6,10,4,2,30.0,0.2,FEA,4.51
U010,2025-07-27,0.249,0.063,0.098,0.171,1048.4,360.8,278.1,0.76,1.93,4264.3,108.9,510.8,8,11,4,42.6,0.5,HAP,3.63
U010,2025-07-28,0.273,0.05,0.032,0.154,1078.0,2134.8,401.8,9.14,0.64,4946.1,60.4,281.1,7,11,2,31.2,0.29,ANG,1.68
U010,2025-07-29,0.134,0.038,0.017,0.294,614.6,608.6,705.4,16.52,0.22,545.7,58.4,393.3,2,10,4,65.6,2.0,DIS,5.8
U010,2025-07-30,0.144,0.117,0.07,0.1,823.2,2250.4,89.5,6.26,0.98,418.0,29.3,546.0,2,9,1,182.0,0.5,SAD,6.04
U010,2025-07-31,0.073,0.064,0.064,0.104,1084.6,1905.5,716.9,7.68,0.85,918.0,116.5,486.4,4,3,1,97.3,0.25,HAP,3.88
U011,2025-07-01,0.195,0.082,0.047,0.123,532.2,662.3,214.4,18.19,1.17,2045.0,33.4,164.7,9,6,2,15.0,0.22,HAP,3.96
U011,2025-07-02,0.059,0.079,0.048,0.093,1157.9,1544.8,558.9,16.74,1.63,829.0,31.0,456.0,14,5,3,26.8,0.21,HAP,3.97
U011,2025-07-04,0.166,0.091,0.081,0.145,557.4,987.8,486.9,13.3,1.72,4379.2,82.7,331.0,11,6,3,23.6,0.27,FEA,4.38
U011,2025-07-05,0.186,0.131,0.028,0.278,761.2,692.1,464.7,5.34,0.92,311.1,36.7,462.8,7,5,0,66.1,0.0,SAD,6.28
U011,2025-07-06,0.122,0.147,0.084,0.204,880.8,2190.2,694.5,2.34,0.97,1715.8,113.3,327.0,19,11,1,16.4,0.05,DIS,5.55
U011,2025-07-07,0.198,0.067,0.068,0.153,1145.7,1187.8,126.2,0.32,0.47,1086.5,11.2,129.1,4,1,1,25.8,0.25,SAD,6.29
U011,2025-07-09,0.058,0.126,0.048,0.284,369.1,1176.8,310.3,2.14,0.29,4671.4,10.6,367.8,2,13,3,73.6,1.5,FEA,4.87
U011,2025-07-10,0.059,0.117,0.051,0.062,920.7,673.8,453.7,5.85,1.35,3413.5,65.5,325.8,19,6,2,15.5,0.11,HAP,3.77
U011,2025-07-11,0.256,0.09,0.033,0.103,672.9,1142.7,658.5,11.04,0.32,4577.7,63.7,339.7,18,7,0,18.9,0.0,SAD,6.44
U011,2025-07-12,0.14,0.144,0.078,0.191,395.4,2217.6,212.3,1.28,1.52,4867.2,28.0,534.6,7,6,1,66.8,0.14,HAP,3.9
U011,2025-07-13,0.082,0.038,0.056,0.204,954.3,1098.9,652.2,2.72,1.17,2586.1,64.4,543.2,11,3,0,49.4,0.0,DIS,5.64
U011,2025-07-14,0.181,0.025,0.039,0.06,707.4,2393.5,349.7,3.62,0.56,1324.7,55.3,304.9,10,3,1,27.7,0.1,ANG,2.45
U011,2025-07-15,0.242,0.13,0.064,0.151,827.1,2381.9,191.7,12.64,1.17,1129.9,107.9,306.1,11,11,4,20.4,0.36,FEA,4.31
U011,2025-07-16,0.104,0.071,0.1,0.212,455.2,618.8,619.2,12.32,0.53,1270.0,11.0,338.2,9,4,4,26.0,0.44,ANG,2.09
U011,2025-07-17,0.206,0.129,0.049,0.225,629.4,690.1,118.2,11.02,0.99,3601.2,117.4,340.6,3,13,0,113.5,0.0,SAD,6.12
U011,2025-07-18,0.071,0.135,0.093,0.21,779.1,2197.9,436.1,5.01,1.64,394.1,78.7,573.2,5,8,3,71.6,0.6,HAP,3.97
U011,2025-07-19,0.063,0.019,0.041,0.13,545.4,1164.1,97.9,7.42,1.03,446.5,26.7,410.7,1,4,3,102.7,3.0,HAP,3.7
U011,2025-07-20,0.183,0.134,0.015,0.073,318.2,309.6,317.3,1.93,0.47,3119.1,15.1,209.8,1,1,1,104.9,1.0,NEU,5.13
U011,2025-07-21,0.185,0.073,0.028,0.157,1157.8,902.5,500.8,4.53,1.5,3281.9,69.2,347.0,5,4,4,38.6,0.8,NEU,5.17
U011,2025-07-22,0.209,0.081,0.048,0.082,662.6,1614.8,467.1,17.95,0.54,3393.3,35.8,398.7,19,14,4,17.3,0.21,ANG,2.66
U011,2025-07-23,0.232,0.098,0.03,0.287,907.3,2058.4,353.5,19.59,1.53,1985.0,43.1,405.5,6,12,0,67.6,0.0,NEU,5.17
U011,2025-07-24,0.294,0.14,0.01,0.169,552.2,593.5,371.8,12.95,1.06,4068.5,37.0,376.0,3,2,0,125.3,0.0,SAD,6.14
U011,2025-07-25,0.179,0.013,0.092,0.129,490.6,543.2,220.1,18.34,1.02,2761.4,81.5,156.0,13,9,3,9.8,0.23,DIS,5.84
U011,2025-07-27,0.131,0.077,0.086,0.242,547.9,2328.6,391.9,12.85,1.73,706.2,70.9,78.1,17,7,3,3.9,0.18,SAD,6.27
U011,2025-07-28,0.249,0.106,0.077,0.174,550.1,1952.5,764.9,0.66,1.48,4026.1,18.6,242.4,3,9,3,40.4,1.0,ANG,2.4
U011,2025-07-29,0.118,0.111,0.025,0.128,698.6,1597.5,687.8,19.94,0.26,4774.7,67.9,290.9,3,9,2,58.2,0.67,SAD,6.0
U011,2025-07-30,0.16,0.107,0.021,0.253,697.8,1992.2,158.9,1.98,0.73,488.2,97.0,93.4,13,12,4,5.5,0.31,NEU,4.93
U011,2025-07-31,0.07,0.029,0.016,0.267,646.9,1243.5,72.3,13.65,1.77,2078.5,18.9,500.1,2,1,4,83.4,2.0,NEU,5.27
U012,2025-07-02,0.056,0.052,0.075,0.218,248.3,1968.6,750.1,5.06,0.23,2540.1,107.9,245.8,3,13,0,81.9,0.0,DIS,5.65
U012,2025-07-03,0.291,0.06,0.094,0.062,645.7,1118.0,445.1,7.84,1.18,903.1,73.6,553.4,16,10,4,27.7,0.25,SAD,6.22
U012,2025-07-04,0.259,0.123,0.049,0.192,286.0,837.0,453.4,12.92,1.51,4365.0,114.6,143.4,12,3,0,12.0,0.0,DIS,5.59
U012,2025-07-06,0.224,0.049,0.021,0.241,238.7,1903.8,635.5,8.73,1.32,1563.9,26.3,90.7,9,4,2,8.2,0.22,ANG,1.71
U012,2025-07-07,0.152,0.039,0.056,0.084,1125.9,1223.3,286.0,5.01,1.57,3958.4,119.3,320.5,16,11,3,16.9,0.19,FEA,4.45
U012,2025-07-08,0.093,0.144,0.041,0.107,765.4,2459.0,411.4,6.69,1.51,3420.8,80.9,162.1,4,3,2,27.0,0.5,SAD,6.28
U012,2025-07-09,0.089,0.011,0.044,0.271,825.4,1068.9,776.5,6.83,1.45,3070.6,72.4,566.2,18,12,3,27.0,0.17,SAD,6.46
U012,2025-07-10,0.113,0.15,0.066,0.055,542.0,2327.8,554.1,19.19,1.68,1122.3,66.7,65.6,1,13,3,16.4,3.0,DIS,5.66
U012,2025-07-11,0.187,0.105,0.075,0.238,1099.9,2352.5,165.3,15.97,1.36,1259.4,12.6,282.8,7,4,0,40.4,0.0,NEU,4.96
U012,2025-07-12,0.229,0.126,0.02,0.168,801.7,832.1,149.9,9.17,0.92,427.3,113.4,560.4,12,9,3,37.4,0.25,ANG,2.35
U012,2025-07-13,0.215,0.051,0.013,0.162,946.1,2056.1,203.2,4.0,1.05,1355.4,80.8,267.6,8,10,2,26.8,0.25,FEA,4.55
U012,2025-07-14,0.12,0.012,0.099,0.052,505.4,1252.8,625.0,16.22,1.49,1858.1,20.1,110.3,8,12,1,12.3,0.12,SAD,6.46
U012,2025-07-15,0.289,0.113,0.031,0.255,1156.0,2318.6,271.5,3.14,1.78,4199.1,12.3,223.6,9,3,0,24.8,0.0,ANG,2.07
U012,2025-07-16,0.234,0.127,0.015,0.14,1002.5,1290.3,66.0,4.21,0.69,1958.7,15.6,328.9,14,12,3,19.3,0.21,NEU,5.05
U012,2025-07-17,0.189,0.114,0.027,0.185,1039.3,1937.5,758.1,7.32,0.82,3822.2,77.0,160.0,5,2,3,20.0,0.6,FEA,4.67
U012,2025-07-18,0.203,0.03,0.014,0.219,289.4,1327.3,177.3,17.61,1.88,2309.3,77.5,311.9,2,0,4,52.0,2.0,FEA,4.85
U012,2025-07-19,0.155,0.115,0.045,0.226,398.1,801.2,57.2,2.64,1.24,3967.4,65.0,511.6,10,13,0,51.2,0.0,DIS,5.78
U012,2025-07-20,0.112,0.118,0.082,0.289,414.2,738.6,227.8,2.44,0.52,4886.1,43.7,531.2,9,3,0,59.0,0.0,HAP,3.62
U012,2025-07-21,0.139,0.102,0.041,0.183,398.0,1235.9,226.3,9.88,1.39,1351.2,68.5,86.6,7,8,2,9.6,0.29,NEU,4.86
U012,2025-07-22,0.239,0.117,0.05,0.15,1040.9,1962.1,366.5,5.53,1.98,4339.2,66.8,146.9,18,0,1,7.7,0.06,HAP,3.97
U012,2025-07-23,0.054,0.128,0.071,0.288,135.1,1631.2,740.3,11.37,1.68,3184.8,12.1,208.7,12,6,2,14.9,0.17,NEU,5.2
U012,2025-07-24,0.079,0.096,0.056,0.211,183.7,1815.0,709.4,9.03,1.54,4123.0,41.1,381.2,11,2,2,29.3,0.18,ANG,1.53
U012,2025-07-25,0.062,0.022,0.088,0.125,401.3,921.1,392.7,8.7,0.57,3327.6,15.9,254.9,10,7,2,21.2,0.2,HAP,3.91
U012,2025-07-26,0.06,0.078,0.088,0.082,319.9,1359.2,358.2,2.24,1.78,2235.0,109.0,515.8,13,5,1,36.8,0.08,SAD,6.3
U012,2025-07-27,0.264,0.021,0.011,0.261,355.0,397.7,466.3,2.82,1.15,1294.8,89.8,447.0,9,12,2,40.6,0.22,SAD,6.26
U012,2025-07-28,0.226,0.067,0.08,0.141,977.7,2098.6,232.6,16.42,1.8,536.2,119.6,114.2,16,0,0,7.1,0.0,SAD,6.01
